ID,Cohort,Age,Acert,Year,Capture,Exclude,Treatment,Mass,Leg,Teeth,Repro,Parturition,PYsex,PYid,SurvLPY,SurvWN,PYLastObs,PYFound,Dead,HRDead,CaptDay,AgeC,CohortStart,CohortDay,Cond,PCond,PMass,mGain,Eff,PEff,DaysObs,xMed,indVeg7,indDens7,indWin7,indVeg21,indDens21,indWin21,mLeg,mMass,mMGain,mCond,nFem,nka,nSA,nPrime,PropPrime,Ratio,PRatio
27,2000,8,4,2008,2008-08-18,0,0,31,531,4,1,2007-12-04,1,28,1,1,NA,NA,1,0,231,4,2007-08-01,126,1.6682458758786787,-0.5807147040962544,26.5,4.5,3,NA,NA,NA,NA,NA,21,NA,4.442604316546762,68,511.56756756756755,27,0.7884615384615384,0.8873778813049912,37,24,13,7,0.2916666666666667,0.35135135135135137,NA
27,2000,9,4,2009,2009-08-30,0,0,31.5,518,3,1,2009-01-28,1,120,1,1,NA,NA,1,0,242,4,2008-08-01,181,2.478536382292847,1.6682458758786787,31,0.5,3,3,NA,NA,NA,4.42772131147541,35,631.0836342702553,5.644636363636364,75,517.1578947368421,27.81578947368421,0.19642857142857142,0.9702145694053551,39,29,20,8,0.27586206896551724,0.5128205128205128,0.35135135135135137
27,2000,10,4,2010,2010-10-20,0,0,32,535,2,1,2010-01-23,1,279,1,1,NA,NA,1,0,293,NA,2009-08-01,176,1.8606283352236437,2.478536382292847,31.5,0.5,3,3,35,37420,392.39302959256094,6.057475409836066,42,705.2387709361799,6.236159090909091,77,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
27,2000,11,4,2011,2011-08-04,0,0,29.5,537,1,1,NA,NA,NA,0,0,2011-07-31,08-2011,1,0,216,5,2010-08-01,NA,0.7947005424538754,0.7103921430523157,29.75,-0.25,1,3,42,37470,NA,NA,NA,NA,NA,NA,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
27,2000,12,4,2012,2012-08-14,0,0,32,544,1,1,2011-12-26,1,477,1,1,NA,NA,1,0,227,5,2011-08-01,148,1.4444191678402394,1.8606283352236437,32,0,3,1,79,37451,353.58595502129856,4.610008196721312,40,276.0999505315384,4.56419395465995,72,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
27,2000,13,4,2013,2013-08-08,0,0,29.75,541,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,220,5,2012-08-01,NA,0.7103921430523157,NA,NA,NA,0,3,49,37410,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
27,2000,14,4,2014,2014-08-02,0,0,30,542,1,1,NA,NA,NA,0,0,2014-03-31,07-2014,1,0,214,5,2013-08-01,NA,0.7643858020414867,0.7947005424538754,29.5,0.5,1,0,57,37439,NA,NA,NA,NA,NA,NA,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
27,2000,15,4,2015,2015-08-04,0,0,26.5,539,1,1,NA,NA,NA,0,0,NA,NA,1,0,216,5,2014-08-01,NA,-0.5807147040962544,0.7643858020414867,30,-3.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
30,NA,NA,0,2008,2008-08-19,0,0,26,509,4,0,NA,NA,NA,NA,NA,NA,NA,1,0,232,NA,2007-08-01,NA,0.621521274225927,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.56756756756755,27,0.7884615384615384,0.8873778813049912,37,24,13,7,0.2916666666666667,0.35135135135135137,NA
30,NA,NA,0,2009,2009-08-28,0,0,26.5,516,3,1,2008-11-08,1,117,1,1,NA,NA,1,0,240,NA,2008-08-01,100,0.5081619534946076,-0.6284604149392863,24,2.5,3,0,NA,NA,NA,4.471978947368421,24,NA,5.537662468513854,70,517.1578947368421,27.81578947368421,0.19642857142857142,0.9702145694053551,39,29,20,8,0.27586206896551724,0.5128205128205128,0.35135135135135137
30,NA,NA,0,2010,2010-08-11,0,0,27.5,514,2,1,2009-11-26,1,227,1,0,2011-08-31,08-2011,1,0,223,NA,2009-08-01,118,1.0481572582512155,-1.7372171008411814,22.5,5,2,3,42,37403,380.4218911611698,5.964286885245902,32,667.797372715179,6.060128463476071,86,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
30,NA,NA,0,2011,2011-09-30,0,0,24,515,2,1,2011-02-16,1,425,1,0,2012-01-31,01-2012,1,0,273,NA,2010-08-01,200,-0.6284604149392863,1.0481572582512155,27.5,-3.5,2,2,40,37388.5,403.7665555438777,6.485475409836066,46,562.6498781476831,4.898379396984924,75,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
30,NA,NA,0,2012,2012-09-30,0,0,24,530,2,0,NA,NA,NA,NA,NA,NA,NA,1,0,274,NA,2011-08-01,NA,-1.3451743458420968,0.621521274225927,26,-2,0,2,77,37379.5,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
30,NA,NA,0,2013,2013-08-22,0,0,22.5,522,2,1,NA,NA,NA,0,0,2013-07-31,08-2013,1,0,234,NA,2012-08-01,NA,-1.7372171008411814,NA,NA,NA,1,0,43,37362,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
30,NA,NA,0,2014,NA,0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,2013-08-01,NA,NA,-1.3451743458420968,24,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
32,1997,11,4,2008,2008-08-19,0,0,25,520,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,5,2007-08-01,NA,-0.3814692290701496,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.56756756756755,27,0.7884615384615384,0.8873778813049912,37,24,13,7,0.2916666666666667,0.35135135135135137,NA
32,1997,12,4,2009,2009-10-29,0,0,26.5,527,2,1,2008-12-31,1,165,1,0,2009-11-30,12-2009,NA,NA,302,5,2008-08-01,153,-0.018518126870819548,NA,NA,NA,2,0,10,37571,NA,4.448427983539094,29,613.20345996796,5.643439393939394,78,517.1578947368421,27.81578947368421,0.19642857142857142,0.9702145694053551,39,29,20,8,0.27586206896551724,0.5128205128205128,0.35135135135135137
32,1997,13,4,2010,2011-01-20,0,0,NA,NA,NA,1,2010-04-16,1,326,1,1,NA,NA,NA,NA,20,5,2009-08-01,259,NA,-0.018518126870819548,26.5,NA,3,2,37,37294,411.79646455743443,5.548642276422765,60,733.9979123629538,6.335612090680101,73,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
32,1997,14,4,2011,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2010-08-01,NA,NA,-0.3814692290701496,25,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
34,NA,NA,0,2008,2008-08-19,0,0,28.5,513,5,1,2008-01-04,1,35,1,1,NA,NA,NA,NA,232,NA,2007-08-01,157,1.524000352454867,0.3476435452731685,28.75,-0.25,3,NA,NA,NA,NA,NA,34,NA,4.467480519480519,65,511.56756756756755,27,0.7884615384615384,0.8873778813049912,37,24,13,7,0.2916666666666667,0.35135135135135137,NA
34,NA,NA,0,2009,2009-10-22,0,0,30,524,6,1,2008-12-27,1,157,1,1,NA,NA,NA,NA,295,NA,2008-08-01,149,1.6074290327824814,1.524000352454867,28.5,1.5,3,3,NA,NA,NA,4.4498410041841,28,612.5376483252955,5.637654911838791,79,517.1578947368421,27.81578947368421,0.19642857142857142,0.9702145694053551,39,29,20,8,0.27586206896551724,0.5128205128205128,0.35135135135135137
34,NA,NA,0,2010,2010-08-11,0,0,29,521,2,1,2009-12-11,1,232,1,1,NA,NA,NA,NA,223,NA,2009-08-01,133,1.3454114950304419,1.6074290327824814,30,-1,3,3,49,37428,378.8800452937017,6.030855967078189,34,680.271695254603,6.084345088161209,88,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
34,NA,NA,0,2011,2011-08-27,0,0,27.5,535,3,1,2011-05-11,1,399,1,0,2012-07-31,07-2012,NA,NA,239,NA,2010-08-01,284,0.048279320298431336,-2.431781811073116,23.5,4,2,3,34,37413,450.8157116261262,6.257297959183673,56,428.57733178917914,4.626876884422111,67,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
34,NA,NA,0,2012,2012-08-11,0,0,26.5,538,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,NA,2011-08-01,NA,-0.5343336436073031,NA,NA,NA,0,2,85,37398,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
34,NA,NA,0,2013,2013-08-20,0,0,28,543,3,1,2012-12-29,1,602,1,0,2013-10-31,10-2013,NA,NA,232,NA,2012-08-01,151,-0.10684719881354063,0.048279320298431336,27.5,0.5,2,0,46,37316.5,140.378048360087,4.3654567901234564,27,282.9459519270594,4.422168765743073,61,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
34,NA,NA,0,2014,2014-08-24,0,0,28.75,540,2,1,2014-01-02,1,709,1,0,2014-11-30,11-2014,NA,NA,236,NA,2013-08-01,155,0.3476435452731685,-0.10684719881354063,28,0.75,2,2,40,37298,153.3997118914082,4.238127049180328,31,212.54957811674748,3.371621212121212,62,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
34,NA,NA,0,2015,2015-09-14,0,0,23.5,548,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,NA,2014-08-01,NA,-2.431781811073116,-0.5343336436073031,26.5,-3,0,2,62,37271,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
36,2006,3,3,2009,NA,0,0,NA,NA,NA,1,2008-11-20,1,235,1,1,NA,NA,NA,NA,NA,3,2008-08-01,112,NA,-0.30116749904608836,26.5,NA,3,NA,NA,NA,NA,4.465564356435643,26,NA,5.5778035264483625,74,517.1578947368421,27.81578947368421,0.19642857142857142,0.9702145694053551,39,29,20,8,0.27586206896551724,0.5128205128205128,0.35135135135135137
36,2006,4,3,2010,2010-12-09,0,0,26,505,4,1,2010-04-03,2,318,1,1,NA,NA,NA,NA,343,3,2009-08-01,246,0.818679628306814,NA,NA,NA,3,3,38,37389,413.7633637615546,5.628967479674797,61,730.3423291338834,6.406670025188917,74,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
36,2006,5,3,2011,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2010-08-01,NA,NA,NA,NA,NA,0,3,33,37492,NA,NA,NA,NA,NA,NA,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
36,2006,6,3,2012,NA,0,0,NA,NA,NA,1,NA,NA,NA,0,0,2012-06-30,08-2012,NA,NA,NA,3,2011-08-01,NA,NA,NA,NA,NA,1,0,51,37512,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
36,2006,7,3,2013,2013-08-30,0,0,26.5,533,3,1,2012-12-27,2,615,1,0,2013-11-30,11-2013,NA,NA,242,4,2012-08-01,149,-0.30116749904608836,NA,NA,NA,2,1,27,37426,140.83253159157104,4.372707818930041,26,282.72583862368566,4.424309823677581,61,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
36,2006,8,3,2014,NA,0,0,NA,NA,NA,1,NA,NA,NA,0,0,2014-08-31,09-2014,NA,NA,NA,4,2013-08-01,NA,NA,NA,NA,NA,1,2,25,37415.5,NA,NA,NA,NA,NA,NA,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
36,2006,9,3,2015,NA,0,0,NA,NA,NA,1,NA,NA,NA,0,0,2015-03-31,08-2015,NA,NA,NA,4,2014-08-01,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
36,2006,10,3,2016,NA,0,0,NA,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2015-08-01,NA,NA,0.818679628306814,26,NA,2,1,14,37540,NA,NA,NA,NA,NA,NA,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
38,NA,NA,0,2008,2008-08-20,0,0,29,532,4,1,2007-12-23,1,39,1,1,NA,NA,NA,NA,233,NA,2007-08-01,145,0.823773899773476,1.6757198983180304,32.75,-3.75,3,NA,NA,NA,NA,NA,30,NA,4.458942760942761,65,511.56756756756755,27,0.7884615384615384,0.8873778813049912,37,24,13,7,0.2916666666666667,0.35135135135135137,NA
38,NA,NA,0,2009,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-08-01,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,517.1578947368421,27.81578947368421,0.19642857142857142,0.9702145694053551,39,29,20,8,0.27586206896551724,0.5128205128205128,0.35135135135135137
38,NA,NA,0,2010,2010-11-14,0,0,32.75,545,1,1,2010-02-21,1,306,1,0,2010-11-30,12-2010,NA,NA,318,NA,2009-08-01,205,1.6757198983180304,NA,NA,NA,2,0,45,37017,407.3907308908584,5.901877049180328,54,719.8736959596439,6.370576826196474,74,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
38,NA,NA,0,2011,NA,0,0,NA,NA,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2010-08-01,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
40,1997,11,4,2008,2008-08-20,0,0,23,503,2,0,NA,NA,NA,NA,NA,NA,NA,1,1,233,5,2007-08-01,NA,-0.5489891356357415,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.56756756756755,27,0.7884615384615384,0.8873778813049912,37,24,13,7,0.2916666666666667,0.35135135135135137,NA
40,1997,12,4,2009,2009-10-28,0,0,25,505,1,1,2009-01-19,2,162,1,0,2009-12-31,01-2010,1,1,301,5,2008-08-01,172,0.3494683061802048,NA,NA,NA,2,0,NA,NA,NA,4.434508196721311,29,625.3364353873746,5.644522727272728,78,517.1578947368421,27.81578947368421,0.19642857142857142,0.9702145694053551,39,29,20,8,0.27586206896551724,0.5128205128205128,0.35135135135135137
40,1997,13,4,2010,NA,0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,5,2009-08-01,NA,NA,-0.5489891356357415,23,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
43,2007,3,2,2010,2010-08-13,0,0,25,506,4,1,2009-12-16,2,234,1,0,2011-07-31,07-2011,1,0,225,3,2009-08-01,138,0.30004440991660297,-0.5529523440053298,24.25,0.75,2,NA,38,37350,378.6613215707252,6.051308641975309,36,683.4687874752608,6.095730478589421,86,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
43,2007,4,2,2011,2011-08-06,0,0,24.25,516,4,1,NA,NA,NA,0,0,2011-05-31,06-2011,1,0,218,3,2010-08-01,NA,-0.5529523440053298,NA,NA,NA,1,2,44,37384,NA,NA,NA,NA,NA,NA,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
43,2007,5,2,2012,2012-08-13,0,0,28.5,528,4,1,2011-11-30,2,475,1,1,NA,NA,1,0,226,3,2011-08-01,122,0.8042054152848006,0.30004440991660297,25,3.5,3,1,79,37381,394.22711809778417,4.811151020408163,40,281.80978538591444,4.511385390428211,75,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
44,2005,3,3,2008,2008-08-20,0,0,22.5,476,5,1,2008-01-31,1,45,1,1,NA,NA,1,0,233,3,2007-08-01,184,0.5674427974489673,-0.5727685132079349,25,-2.5,3,NA,NA,NA,NA,NA,44,NA,4.486059701492537,65,511.56756756756755,27,0.7884615384615384,0.8873778813049912,37,24,13,7,0.2916666666666667,0.35135135135135137,NA
44,2005,4,3,2009,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,3,2008-08-01,NA,NA,NA,NA,NA,0,3,12,37964,NA,NA,NA,NA,NA,NA,517.1578947368421,27.81578947368421,0.19642857142857142,0.9702145694053551,39,29,20,8,0.27586206896551724,0.5128205128205128,0.35135135135135137
44,2005,5,3,2010,2010-07-25,0,0,27,505,2,1,2009-12-17,1,222,1,1,NA,NA,1,0,206,3,2009-08-01,139,1.2701805768264578,0.5674427974489673,22.5,4.5,3,0,42,37919,378.6175768261299,6.055399176954732,36,684.1082059193924,6.098007556675063,85,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
44,2005,6,3,2011,2011-08-06,0,0,24.5,521,3,1,2011-01-14,2,382,1,0,2012-08-31,08-2012,1,0,218,3,2010-08-01,167,-0.6710205761807715,NA,NA,NA,2,3,38,37946,378.5460488384104,6.597418032786885,45,612.7164930741859,5.02967758186398,79,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
44,2005,7,3,2012,2012-08-12,0,0,24,523,3,0,NA,NA,NA,NA,NA,NA,NA,1,0,225,4,2011-08-01,NA,-1.013231898449013,NA,NA,NA,0,2,78,37958,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
44,2005,8,3,2013,2013-08-11,0,0,25,524,3,1,2012-12-05,2,593,1,0,2013-10-31,11-2013,1,0,223,4,2012-08-01,127,-0.5727685132079349,-0.6710205761807715,24.5,0.5,2,0,53,37957.5,147.39728774918242,4.4524691358024695,20,280.3045922865745,4.447861460957179,72,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
44,2005,9,3,2014,2014-08-30,0,0,25,524,2,1,2014-01-22,1,716,1,0,2014-10-31,10-2014,1,0,242,4,2013-08-01,175,-0.5727685132079349,-0.5727685132079349,25,0,2,2,64,37970,157.62316724775232,4.113946721311475,30,201.7536666680323,3.332227272727273,58,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
44,2005,10,3,2015,2015-07-29,0,0,23.75,526,2,1,NA,NA,NA,0,0,NA,NA,1,0,210,NA,2014-08-01,NA,-1.281235200961353,-1.7248274699811825,23.25,0.5,1,2,77,37958.5,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
44,2005,11,3,2016,2016-08-28,0,0,23.25,530,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,241,5,2015-08-01,NA,-1.7248274699811825,-1.013231898449013,24,-0.75,0,1,74,37932.5,NA,NA,NA,NA,NA,NA,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
44,2005,12,3,2017,NA,0,0,NA,NA,NA,1,2016-12-16,1,1024,0,0,NA,NA,1,0,NA,5,2016-08-01,138,NA,-1.281235200961353,23.75,NA,1,0,NA,NA,154.2759828240078,2.5155102880658435,30,255.16220121394892,2.562721410579345,77,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
46,2006,3,2,2009,NA,0,0,NA,NA,NA,1,2009-03-20,1,192,1,0,2010-07-31,07-2010,1,0,NA,3,2008-08-01,232,NA,-0.8143520850605753,24.5,NA,2,NA,NA,NA,NA,4.455818930041152,50,656.3862355041314,5.7574772727272725,78,517.1578947368421,27.81578947368421,0.19642857142857142,0.9702145694053551,39,29,20,8,0.27586206896551724,0.5128205128205128,0.35135135135135137
46,2006,4,2,2010,2010-09-20,0,1,22.75,486,4,1,2010-01-24,1,269,1,2,NA,NA,1,0,263,3,2009-08-01,177,0.1792933307265314,0.022541336305675983,25.24,-2.4899999999999984,2,2,29,37767,392.91019170629534,6.055045081967213,43,705.8781893803115,6.240939393939394,77,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
46,2006,5,2,2011,2011-08-11,0,2,23.5,508,4,1,2010-12-15,2,390,1,0,2011-10-31,10-2011,1,0,223,3,2010-08-01,137,-0.5386452399209093,NA,NA,NA,2,2,25,37747,371.288481284206,6.610082304526749,45,658.712467535123,5.111022613065327,79,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
46,2006,6,2,2012,2012-08-24,0,0,25.24,514,4,1,2011-12-22,1,487,1,1,NA,NA,1,0,237,3,2011-08-01,144,0.022541336305675983,-1.0447840480795707,25,0.23999999999999844,3,2,78,37864,358.4738123335086,4.639827868852459,40,276.945851991446,4.555801007556675,73,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
46,2006,7,2,2013,2013-08-08,0,0,22.75,516,4,0,NA,NA,NA,NA,NA,NA,NA,1,0,220,4,2012-08-01,NA,-1.3165627213533515,NA,NA,NA,0,3,50,37819.5,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
46,2006,8,2,2014,2014-08-24,0,0,24.25,519,3,1,NA,NA,NA,0,0,2014-08-31,08-2014,1,0,236,4,2013-08-01,NA,-0.6976618287093459,NA,NA,NA,1,0,49,37872,NA,NA,NA,NA,NA,NA,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
46,2006,9,2,2015,2015-08-06,0,0,24.5,524,3,1,NA,NA,NA,0,0,NA,NA,1,0,218,4,2014-08-01,NA,-0.8143520850605753,-0.6976618287093459,24.25,0.25,1,1,74,37899,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
46,2006,10,2,2016,2016-08-27,0,0,25,534,2,1,2016-01-11,2,910,1,0,2017-03-31,07-2016,1,0,240,NA,2015-08-01,164,-1.0447840480795707,-0.5386452399209093,23.5,1.5,2,1,65,37893,181.91909747959303,2.6332244897959183,43,270.3541270250569,2.482593434343434,85,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
46,2006,11,2,2017,NA,0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,0,NA,5,2016-08-01,NA,NA,-1.3165627213533515,22.75,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
47,2006,3,2,2009,2009-08-24,0,0,21.5,490,5,1,2009-01-02,1,96,1,1,NA,NA,1,1,236,3,2008-08-01,155,-0.7023722315507785,-0.9725187143590899,25.25,-3.75,3,NA,NA,NA,NA,4.447327868852459,29,614.4806152752669,5.644308080808081,77,517.1578947368421,27.81578947368421,0.19642857142857142,0.9702145694053551,39,29,20,8,0.27586206896551724,0.5128205128205128,0.35135135135135137
47,2006,4,2,2010,2010-11-10,0,0,26,508,4,1,2010-02-16,1,301,1,0,2011-06-30,06-2011,1,1,314,3,2009-08-01,200,0.6706573653598358,-0.9240791888782717,25.75,0.25,2,3,46,37404,404.80492032218643,5.934295081967213,54,719.0918990841113,6.346735516372796,75,518.3157894736842,28.364864864864863,1.1022222222222222,1.1844972561339728,60,40,19,16,0.4,0.31666666666666665,0.5128205128205128
47,2006,5,2,2011,2011-10-12,0,0,25,510,4,1,2011-01-30,1,434,1,0,2012-10-31,10-2012,1,1,285,3,2010-08-01,183,0.10336448274173247,0.6706573653598358,26,-1,2,2,31,37347,390.77417330166725,6.512303278688525,45,588.7341167735756,4.963944584382872,77,524.3333333333334,26.64,-0.43333333333333335,0.13365327312573988,88,61,5,27,0.4426229508196721,0.056818181818181816,0.31666666666666665
47,2006,6,2,2012,2012-08-16,0,0,23,521,4,0,NA,NA,NA,NA,NA,NA,NA,1,1,229,3,2011-08-01,NA,-1.4265294967365607,NA,NA,NA,0,2,82,37368,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
